run_id,team_count,round_count,strategy_offset,archetype_offset,market_scenario,team_name,archetype,strategy_key,strategy_label,profit_rank,balanced_rank,balanced_score,profit,revenue,total_cost,sales_units,fill_rate,forecast_wape,ending_cash_balance,short_term_debt_balance,cash_minus_debt,liquidity_stress_flag,reputation_after_round,lost_sales_units,backlog_units_end,ending_inventory
56,7,4,0,2,batch_056,Team 05,Sponsorship Growth,cash_conservative,Cash conservative,1,2,83.3,8413.57,30769.32,22355.75,217,0.8941,0.0944,54649.68,0.0,54649.68,False,68.52,10,14,120
56,7,4,0,2,batch_056,Team 01,Engineering Challenger,premium_quality,Premium quality,2,1,86.7,3050.71,28572.48,25521.77,159,0.9969,0.1286,30578.73,0.0,30578.73,False,77.37,0,0,160
56,7,4,0,2,batch_056,Team 07,Low-Cost Volume,premium_quality,Premium quality,3,4,45.3,2232.68,37902.71,35670.03,214,0.995,0.6041,2232.68,13959.6,-11726.92,True,48.38,0,0,325
56,7,4,0,2,batch_056,Team 04,Premium Quality,innovation_leap,Innovation leap,4,3,55.3,-1645.51,28944.3,30589.81,156,0.9959,0.1491,38624.19,28000.0,10624.190000000002,True,83.02,0,0,138
56,7,4,0,2,batch_056,Team 03,Community / Club,balanced_sop,Balanced S&OP,5,5,25.3,-2304.19,26976.0,29280.19,210,0.786,0.3256,13577.67,4000.0,9577.67,True,57.99,23,32,295
56,7,4,0,2,batch_056,Team 06,Engineering Challenger,aggressive_growth,Aggressive growth,6,6,15.3,-12190.76,26045.76,38236.52,164,0.9926,0.6825,15916.21,40000.0,-24083.79,True,74.21,0,0,348
56,7,4,0,2,batch_056,Team 02,Low-Cost Volume,low_cost_volume,Low-cost volume,7,7,0.0,-31393.66,15743.2,47136.86,173,0.9905,1.8971,0.0,66675.75,-66675.75,True,14.86,0,0,639
57,6,4,1,4,batch_057,Team 03,Sponsorship Growth,innovation_leap,Innovation leap,1,2,64.0,8834.03,39589.2,30755.17,269,0.6294,0.295,69240.28,28000.0,41240.28,True,32.92,128,28,0
57,6,4,1,4,batch_057,Team 02,Premium Quality,balanced_sop,Balanced S&OP,2,1,76.0,7554.47,34460.0,26905.53,198,0.7039,0.2227,46435.72,4000.0,42435.72,False,36.27,59,24,0
57,6,4,1,4,batch_057,Team 04,Engineering Challenger,cash_conservative,Cash conservative,3,3,48.0,7367.02,22167.66,14800.64,132,0.4982,0.4101,60254.74,0.0,60254.74,False,14.71,123,9,0
57,6,4,1,4,batch_057,Team 06,Community / Club,premium_quality,Premium quality,4,4,48.0,5513.72,32639.76,27126.04,240,0.6285,0.3367,47837.86,0.0,47837.86,False,32.33,122,18,0
57,6,4,1,4,batch_057,Team 01,Community / Club,low_cost_volume,Low-cost volume,5,5,32.0,-1589.12,33508.64,35097.76,300,0.7574,0.3802,1910.88,16134.04,-14223.16,True,0.0,24,71,13
57,6,4,1,4,batch_057,Team 05,Low-Cost Volume,aggressive_growth,Aggressive growth,6,6,8.0,-25481.16,27521.28,53002.44,276,0.7553,0.8775,0.0,55264.22,-55264.22,True,0.0,0,88,277
58,9,4,2,0,batch_058,Team 02,Sponsorship Growth,innovation_leap,Innovation leap,1,4,57.0,13130.63,41415.36,28284.73,262,0.7247,0.22,72918.77,28000.0,44918.770000000004,True,54.7,70,28,25
58,9,4,2,0,batch_058,Team 03,Engineering Challenger,cash_conservative,Cash conservative,2,2,67.5,11940.19,27226.86,15286.67,162,0.7361,0.2846,76280.38,0.0,76280.38,False,51.64,48,9,0
58,9,4,2,0,batch_058,Team 08,Engineering Challenger,innovation_leap,Innovation leap,3,6,39.5,11089.53,30088.8,18999.27,174,0.5093,0.4439,75305.76,28000.0,47305.759999999995,True,47.14,148,18,0
58,9,4,2,0,batch_058,Team 05,Community / Club,premium_quality,Premium quality,4,3,60.0,9894.42,35217.5,25323.08,231,0.7725,0.2035,46692.65,0.0,46692.65,False,52.63,48,19,35
58,9,4,2,0,batch_058,Team 01,Premium Quality,balanced_sop,Balanced S&OP,5,1,67.5,7705.25,33056.0,25350.75,189,0.7869,0.1584,61757.07,4000.0,57757.07,False,74.54,26,24,52
58,9,4,2,0,batch_058,Team 07,Sponsorship Growth,balanced_sop,Balanced S&OP,6,5,47.0,4017.1,39860.0,35842.9,281,0.8377,0.168,46343.38,4000.0,42343.38,True,61.68,15,38,177
58,9,4,2,0,batch_058,Team 06,Premium Quality,low_cost_volume,Low-cost volume,7,7,32.0,2396.78,32948.96,30552.18,212,0.8798,0.2467,42483.17,14000.0,28483.17,True,60.5,0,28,43
58,9,4,2,0,batch_058,Team 09,Low-Cost Volume,cash_conservative,Cash conservative,8,8,27.5,625.95,21892.26,21266.31,212,0.8098,0.3648,29836.22,0.0,29836.22,False,33.91,31,17,315
58,9,4,2,0,batch_058,Team 04,Low-Cost Volume,aggressive_growth,Aggressive growth,9,9,12.0,-28330.03,23775.36,52105.39,239,0.9945,1.2219,0.0,74505.24,-74505.24,True,41.77,0,0,807
59,9,4,4,3,batch_059,Team 03,Premium Quality,premium_quality,Premium quality,1,1,95.0,9492.29,33888.24,24395.95,178,0.9941,0.1229,50991.28,0.0,50991.28,False,86.68,0,0,97
59,9,4,4,3,batch_059,Team 07,Community / Club,cash_conservative,Cash conservative,2,3,65.0,7833.97,22684.8,14850.83,176,0.7034,0.2433,49567.55,0.0,49567.55,False,27.31,60,12,6
59,9,4,4,3,batch_059,Team 06,Low-Cost Volume,innovation_leap,Innovation leap,3,6,37.0,7085.79,34820.84,27735.05,209,0.8767,0.6254,21984.4,28000.0,-6015.5999999999985,True,39.09,0,28,241
59,9,4,4,3,batch_059,Team 05,Engineering Challenger,balanced_sop,Balanced S&OP,4,2,72.5,6839.44,30531.0,23691.56,184,0.9757,0.0954,51120.17,4000.0,47120.17,False,73.27,0,4,38
59,9,4,4,3,batch_059,Team 09,Sponsorship Growth,premium_quality,Premium quality,5,4,57.5,5406.27,39411.36,34005.09,256,0.969,0.1586,40281.85,0.0,40281.85,False,73.25,0,7,212
59,9,4,4,3,batch_059,Team 01,Low-Cost Volume,cash_conservative,Cash conservative,6,5,40.0,-144.51,20094.0,20238.51,193,0.83,0.4568,28626.1,0.0,28626.1,False,22.26,21,17,189
59,9,4,4,3,batch_059,Team 08,Premium Quality,aggressive_growth,Aggressive growth,7,7,37.0,-3033.18,32098.56,35131.74,189,0.9945,0.544,50896.76,40000.0,10896.760000000002,True,73.96,0,0,80
59,9,4,4,3,batch_059,Team 04,Sponsorship Growth,low_cost_volume,Low-cost volume,8,8,14.5,-3843.05,38373.28,42216.33,302,0.9835,0.852,0.0,15250.19,-15250.19,True,0.0,0,4,65
59,9,4,4,3,batch_059,Team 02,Community / Club,aggressive_growth,Aggressive growth,9,9,0.0,-10752.44,27480.96,38233.4,221,0.7154,0.5551,22940.83,40000.0,-17059.17,True,27.35,19,67,173
60,10,4,5,3,batch_060,Team 05,Engineering Challenger,innovation_leap,Innovation leap,1,4,54.2,9530.3,29306.55,19776.25,169,0.5464,0.435,69026.09,28000.0,41026.09,True,52.3,121,18,22
60,10,4,5,3,batch_060,Team 02,Community / Club,premium_quality,Premium quality,2,3,66.7,7535.75,33780.24,26244.49,217,0.7858,0.2359,39169.98,0.0,39169.98,False,54.41,39,19,60
60,10,4,5,3,batch_060,Team 08,Premium Quality,premium_quality,Premium quality,3,1,77.8,7214.06,32508.0,25293.94,172,0.8338,0.1484,56244.56,0.0,56244.56,False,77.4,19,14,48
60,10,4,5,3,batch_060,Team 10,Engineering Challenger,balanced_sop,Balanced S&OP,4,2,69.8,6039.94,31197.0,25157.06,188,0.9589,0.1034,55111.24,4000.0,51111.24,True,75.53,0,7,62
60,10,4,5,3,batch_060,Team 04,Sponsorship Growth,balanced_sop,Balanced S&OP,5,5,52.0,829.46,37880.0,37050.54,266,0.9241,0.2005,36483.77,4000.0,32483.769999999997,True,67.57,0,20,216
60,10,4,5,3,batch_060,Team 03,Premium Quality,low_cost_volume,Low-cost volume,6,6,40.9,282.57,31713.44,31430.87,203,0.9755,0.3836,36647.32,14000.0,22647.32,True,67.49,0,5,61
60,10,4,5,3,batch_060,Team 06,Low-Cost Volume,cash_conservative,Cash conservative,7,7,40.0,-289.97,21601.56,21891.53,209,0.8313,0.358,28171.4,0.0,28171.4,False,35.05,23,17,304
60,10,4,5,3,batch_060,Team 09,Sponsorship Growth,low_cost_volume,Low-cost volume,8,8,27.6,-10649.51,34170.4,44819.91,268,0.994,0.6109,7223.21,14000.0,-6776.79,True,34.64,0,0,160
60,10,4,5,3,batch_060,Team 07,Community / Club,aggressive_growth,Aggressive growth,9,10,5.3,-11874.79,28995.84,40870.63,235,0.7196,0.4887,20297.05,40000.0,-19702.95,True,52.87,24,67,327
60,10,4,5,3,batch_060,Team 01,Low-Cost Volume,aggressive_growth,Aggressive growth,10,9,9.8,-31099.2,22573.44,53672.64,228,0.9926,1.3248,0.0,81744.91,-81744.91,True,39.84,0,0,816
61,4,4,1,3,batch_061,Team 04,Sponsorship Growth,cash_conservative,Cash conservative,1,1,66.7,9197.62,31085.52,21887.9,222,0.6668,0.2568,70209.23,0.0,70209.23,False,45.86,95,14,0
61,4,4,1,3,batch_061,Team 02,Community / Club,balanced_sop,Balanced S&OP,2,3,45.3,3389.01,32082.0,28692.99,253,0.7495,0.2025,32075.58,4000.0,28075.58,True,45.7,51,32,144
61,4,4,1,3,batch_061,Team 03,Premium Quality,innovation_leap,Innovation leap,3,2,52.0,2744.89,32959.5,30214.61,181,0.7779,0.1615,62027.07,28000.0,34027.07,True,65.45,33,18,7
61,4,4,1,3,batch_061,Team 01,Low-Cost Volume,low_cost_volume,Low-cost volume,4,4,12.0,-22981.99,23405.36,46387.35,253,0.9927,1.2012,0.0,48267.11,-48267.11,True,7.24,0,0,437
62,5,4,1,0,batch_062,Team 03,Engineering Challenger,innovation_leap,Innovation leap,1,4,42.0,12278.65,30088.8,17810.15,174,0.3298,0.6467,80229.26,28000.0,52229.259999999995,True,7.6,334,18,0
62,5,4,1,0,batch_062,Team 02,Sponsorship Growth,balanced_sop,Balanced S&OP,2,2,60.0,10312.66,42984.0,32671.34,307,0.585,0.3529,77896.6,4000.0,73896.6,False,29.52,179,38,0
62,5,4,1,0,batch_062,Team 01,Premium Quality,low_cost_volume,Low-cost volume,3,1,60.0,8361.98,37067.36,28705.38,242,0.6034,0.2444,54094.66,14000.0,40094.66,False,25.34,106,53,0
62,5,4,1,0,batch_062,Team 04,Low-Cost Volume,cash_conservative,Cash conservative,4,3,60.0,7899.64,26425.14,18525.5,259,0.6575,0.2641,63253.78,0.0,63253.78,False,16.19,116,17,55
62,5,4,1,0,batch_062,Team 05,Community / Club,aggressive_growth,Aggressive growth,5,5,12.0,1243.76,37238.4,35994.64,308,0.5915,0.2684,69866.34,40000.0,29866.339999999997,True,28.4,144,67,30
63,8,4,2,0,batch_063,Team 03,Engineering Challenger,cash_conservative,Cash conservative,1,1,77.1,10973.57,27226.86,16253.29,162,0.7853,0.2346,72467.88,0.0,72467.88,False,46.32,35,9,0
63,8,4,2,0,batch_063,Team 02,Sponsorship Growth,innovation_leap,Innovation leap,2,3,54.9,10073.93,40082.7,30008.77,261,0.7737,0.195,69944.96,28000.0,41944.96000000001,True,51.68,48,28,9
63,8,4,2,0,batch_063,Team 08,Engineering Challenger,innovation_leap,Innovation leap,3,6,34.9,9926.27,30088.8,20162.53,174,0.5458,0.4346,70819.74,28000.0,42819.740000000005,True,41.18,126,18,0
63,8,4,2,0,batch_063,Team 05,Community / Club,premium_quality,Premium quality,4,4,54.3,6443.37,33117.34,26673.97,220,0.7795,0.2278,43455.28,0.0,43455.28,False,49.03,41,19,26
63,8,4,2,0,batch_063,Team 01,Premium Quality,balanced_sop,Balanced S&OP,5,2,65.7,5625.52,32276.0,26650.48,184,0.8121,0.1533,59708.85,4000.0,55708.85,False,69.2,17,24,30
63,8,4,2,0,batch_063,Team 07,Sponsorship Growth,balanced_sop,Balanced S&OP,6,5,37.7,599.44,38360.0,37760.56,269,0.835,0.197,42338.84,4000.0,38338.84,True,57.3,14,38,143
63,8,4,2,0,batch_063,Team 06,Premium Quality,low_cost_volume,Low-cost volume,7,7,23.4,-176.65,32125.28,32301.93,206,0.9136,0.3386,35223.01,14000.0,21223.010000000002,True,54.01,0,18,49
63,8,4,2,0,batch_063,Team 04,Low-Cost Volume,aggressive_growth,Aggressive growth,8,8,12.0,-32503.55,22004.16,54507.71,221,0.9904,1.3931,0.0,80843.33,-80843.33,True,40.05,0,0,769
64,10,4,4,1,batch_064,Team 09,Community / Club,premium_quality,Premium quality,1,3,69.8,-728.8,28044.36,28773.16,126,0.9828,0.8719,0.0,14229.89,-14229.89,True,72.19,0,0,306
64,10,4,4,1,batch_064,Team 07,Engineering Challenger,cash_conservative,Cash conservative,2,1,86.7,-1186.85,14721.66,15908.51,87,0.9877,0.7144,20215.88,0.0,20215.88,False,76.04,0,0,226
64,10,4,4,1,batch_064,Team 01,Sponsorship Growth,cash_conservative,Cash conservative,3,2,75.6,-4766.48,18525.24,23291.72,128,0.9842,0.8224,13805.07,0.0,13805.07,False,68.59,0,0,253
64,10,4,4,1,batch_064,Team 03,Low-Cost Volume,premium_quality,Premium quality,4,5,36.4,-7069.56,31016.52,38086.08,120,0.9782,1.8122,0.0,50742.07,-50742.07,True,46.31,0,0,563
64,10,4,4,1,batch_064,Team 05,Premium Quality,balanced_sop,Balanced S&OP,5,4,56.4,-13057.92,15320.0,28377.92,87,0.9947,1.2868,0.0,16548.39,-16548.39,True,82.1,0,0,329
64,10,4,4,1,batch_064,Team 04,Community / Club,low_cost_volume,Low-cost volume,6,9,23.1,-17390.56,17732.0,35122.56,151,0.8538,2.0207,0.0,31864.56,-31864.56,True,26.86,0,25,185
64,10,4,4,1,batch_064,Team 10,Premium Quality,low_cost_volume,Low-cost volume,7,7,27.6,-19526.09,13618.88,33144.97,88,0.9807,1.9978,0.0,21927.6,-21927.6,True,76.56,0,0,172
64,10,4,4,1,batch_064,Team 06,Sponsorship Growth,innovation_leap,Innovation leap,8,6,29.8,-23622.65,19366.2,42988.85,130,0.989,1.1531,0.0,61451.87,-61451.87,True,68.81,0,0,610
64,10,4,4,1,batch_064,Team 02,Engineering Challenger,aggressive_growth,Aggressive growth,9,8,23.1,-24980.3,13965.12,38945.42,88,0.996,2.1466,0.0,56394.54,-56394.54,True,72.63,0,0,427
64,10,4,4,1,batch_064,Team 08,Low-Cost Volume,aggressive_growth,Aggressive growth,10,10,7.6,-44610.56,10861.44,55472.0,110,0.9894,3.803,0.0,113145.05,-113145.05,True,22.77,0,0,841
65,4,4,4,3,batch_065,Team 03,Premium Quality,premium_quality,Premium quality,1,2,60.0,10599.47,34192.8,23593.33,182,0.5459,0.4364,70449.22,0.0,70449.22,False,31.44,136,14,0
65,4,4,4,3,batch_065,Team 01,Low-Cost Volume,cash_conservative,Cash conservative,2,1,60.0,8356.83,27343.14,18986.31,268,0.6397,0.2742,64880.77,0.0,64880.77,False,8.83,133,17,15
65,4,4,4,3,batch_065,Team 04,Sponsorship Growth,low_cost_volume,Low-cost volume,3,3,53.3,3414.23,45494.24,42080.01,369,0.7042,0.0973,32542.77,14000.0,18542.77,False,4.24,70,83,0
65,4,4,4,3,batch_065,Team 02,Community / Club,aggressive_growth,Aggressive growth,4,4,18.7,731.94,37630.08,36898.14,312,0.6004,0.2204,69064.11,40000.0,29064.11,True,27.15,140,67,0
66,7,4,2,1,batch_066,Team 05,Premium Quality,premium_quality,Premium quality,1,1,83.3,5797.83,32339.52,26541.69,171,0.8598,0.1266,50463.28,0.0,50463.28,False,76.99,13,14,53
66,7,4,2,1,batch_066,Team 07,Engineering Challenger,balanced_sop,Balanced S&OP,2,2,78.7,5519.97,31793.0,26273.03,192,0.9934,0.0558,52146.27,4000.0,48146.27,True,74.26,0,1,50
66,7,4,2,1,batch_066,Team 01,Sponsorship Growth,balanced_sop,Balanced S&OP,3,3,55.3,478.03,39234.0,38755.97,277,0.9428,0.1421,33905.97,4000.0,29905.97,True,66.12,0,16,180
66,7,4,2,1,batch_066,Team 02,Engineering Challenger,innovation_leap,Innovation leap,4,4,45.3,303.58,30088.8,29785.22,174,0.8459,0.0665,57303.07,28000.0,29303.07,True,62.51,13,18,13
66,7,4,2,1,batch_066,Team 03,Low-Cost Volume,cash_conservative,Cash conservative,5,5,30.0,-1120.98,21892.26,23013.24,212,0.8184,0.3557,23734.84,0.0,23734.84,False,31.7,28,17,295
66,7,4,2,1,batch_066,Team 06,Sponsorship Growth,low_cost_volume,Low-cost volume,6,6,22.0,-12122.13,35068.0,47190.13,276,0.9973,0.5675,818.74,14000.0,-13181.26,True,32.41,0,0,143
66,7,4,2,1,batch_066,Team 04,Community / Club,aggressive_growth,Aggressive growth,7,7,0.0,-12505.22,30049.92,42555.14,244,0.7145,0.4522,16754.0,40000.0,-23246.0,True,48.1,30,67,296
67,5,4,5,3,batch_067,Team 04,Sponsorship Growth,balanced_sop,Balanced S&OP,1,1,80.0,9913.9,42984.0,33070.1,307,0.5965,0.3392,77082.31,4000.0,73082.31,False,24.64,168,38,0
67,5,4,5,3,batch_067,Team 02,Community / Club,premium_quality,Premium quality,2,3,45.0,8968.06,32892.48,23924.42,242,0.512,0.4698,62158.53,0.0,62158.53,False,13.32,214,15,0
67,5,4,5,3,batch_067,Team 03,Premium Quality,low_cost_volume,Low-cost volume,3,2,60.0,8006.88,37067.36,29060.48,242,0.6658,0.1529,53336.22,14000.0,39336.22,False,27.38,68,53,0
67,5,4,5,3,batch_067,Team 05,Engineering Challenger,innovation_leap,Innovation leap,4,5,22.0,3050.06,30088.8,27038.74,174,0.538,0.4106,70312.53,28000.0,42312.53,True,12.09,131,18,0
67,5,4,5,3,batch_067,Team 01,Low-Cost Volume,aggressive_growth,Aggressive growth,5,4,27.0,-8748.12,38417.28,47165.4,398,0.7361,0.2882,37264.65,40000.0,-2735.3499999999985,True,21.14,46,96,181
68,10,4,3,4,batch_068,Team 02,Premium Quality,cash_conservative,Cash conservative,1,1,84.4,9335.96,27807.24,18471.28,156,0.8411,0.1444,61695.8,0.0,61695.8,False,78.81,20,9,44
68,10,4,3,4,batch_068,Team 08,Sponsorship Growth,cash_conservative,Cash conservative,2,2,80.0,8341.41,31938.24,23596.83,226,0.8273,0.0895,55864.17,0.0,55864.17,False,63.01,31,14,65
68,10,4,3,4,batch_068,Team 01,Community / Club,innovation_leap,Innovation leap,3,4,47.6,7787.17,31667.58,23880.41,207,0.7702,0.3222,39462.37,28000.0,11462.370000000003,True,51.89,36,24,73
68,10,4,3,4,batch_068,Team 07,Premium Quality,innovation_leap,Innovation leap,4,6,38.7,7364.05,30210.6,22846.55,163,0.5981,0.4761,54342.66,28000.0,26342.660000000003,True,70.31,90,18,74
68,10,4,3,4,batch_068,Team 04,Engineering Challenger,premium_quality,Premium quality,5,3,71.1,5069.38,31686.12,26616.74,176,0.9931,0.1104,38431.29,0.0,38431.29,False,78.39,0,0,88
68,10,4,3,4,batch_068,Team 10,Low-Cost Volume,premium_quality,Premium quality,6,5,43.1,1716.32,38944.58,37228.26,239,0.9936,0.4584,1716.32,9232.76,-7516.4400000000005,True,49.17,0,0,237
68,10,4,3,4,batch_068,Team 06,Community / Club,balanced_sop,Balanced S&OP,7,7,32.0,-2902.97,27852.0,30754.97,218,0.7769,0.2962,13185.27,4000.0,9185.27,True,54.26,28,32,244
68,10,4,3,4,batch_068,Team 09,Engineering Challenger,aggressive_growth,Aggressive growth,8,8,23.1,-11661.56,28384.32,40045.88,178,0.9927,0.5504,17851.91,40000.0,-22148.09,True,75.31,0,0,288
68,10,4,3,4,batch_068,Team 03,Sponsorship Growth,aggressive_growth,Aggressive growth,9,9,20.9,-21887.98,35665.92,57553.9,260,0.9955,0.6809,0.0,58266.62,-58266.62,True,68.94,0,0,468
68,10,4,3,4,batch_068,Team 05,Low-Cost Volume,low_cost_volume,Low-cost volume,10,10,3.1,-29869.69,19449.76,49319.45,212,0.9895,1.4897,0.0,63049.96,-63049.96,True,11.71,0,0,504
69,8,4,2,2,batch_069,Team 08,Community / Club,innovation_leap,Innovation leap,1,4,57.7,12002.7,32647.54,20644.84,204,0.7729,0.3333,47709.2,28000.0,19709.199999999997,True,55.76,34,24,94
69,8,4,2,2,batch_069,Team 02,Low-Cost Volume,innovation_leap,Innovation leap,2,5,40.6,9544.1,37038.65,27494.55,210,0.8458,0.6368,19580.15,28000.0,-8419.849999999999,True,40.14,3,34,259
69,8,4,2,2,batch_069,Team 03,Community / Club,cash_conservative,Cash conservative,3,3,62.9,8991.69,24343.32,15351.63,189,0.7611,0.215,50081.85,0.0,50081.85,False,49.83,46,12,129
69,8,4,2,2,batch_069,Team 05,Sponsorship Growth,premium_quality,Premium quality,4,2,65.7,6007.42,39890.88,33883.46,257,0.9928,0.1874,31084.2,0.0,31084.2,False,77.17,0,0,285
69,8,4,2,2,batch_069,Team 01,Engineering Challenger,balanced_sop,Balanced S&OP,5,1,66.3,4739.45,29269.0,24529.55,176,0.9971,0.1331,35345.2,4000.0,31345.199999999997,True,76.54,0,0,200
69,8,4,2,2,batch_069,Team 06,Engineering Challenger,low_cost_volume,Low-cost volume,6,6,37.7,-3267.02,25957.36,29224.38,178,0.9966,0.4781,27608.99,14000.0,13608.990000000002,True,75.36,0,0,166
69,8,4,2,2,batch_069,Team 04,Premium Quality,aggressive_growth,Aggressive growth,7,7,20.6,-6812.38,29673.6,36485.98,175,0.9929,0.5773,27802.0,40000.0,-12198.0,True,83.74,0,0,345
69,8,4,2,2,batch_069,Team 07,Low-Cost Volume,balanced_sop,Balanced S&OP,8,8,0.6,-14109.84,22424.0,36533.84,217,0.99,0.7518,0.0,29732.09,-29732.09,True,41.28,0,0,731
70,7,4,4,1,batch_070,Team 06,Sponsorship Growth,innovation_leap,Innovation leap,1,3,55.3,8049.89,39589.2,31539.31,269,0.5241,0.4203,66865.78,28000.0,38865.78,True,24.1,215,28,0
70,7,4,4,1,batch_070,Team 07,Engineering Challenger,cash_conservative,Cash conservative,2,4,53.3,6983.78,22167.66,15183.88,132,0.4191,0.5065,58889.05,0.0,58889.05,False,7.16,173,9,0
70,7,4,4,1,batch_070,Team 05,Premium Quality,balanced_sop,Balanced S&OP,3,1,60.0,6917.76,34460.0,27542.24,198,0.5942,0.3533,44373.42,4000.0,40373.42,False,27.27,111,24,0
70,7,4,4,1,batch_070,Team 01,Sponsorship Growth,cash_conservative,Cash conservative,4,5,43.3,6307.87,29133.24,22825.37,204,0.4758,0.4286,48094.8,0.0,48094.8,False,0.0,210,14,0
70,7,4,4,1,batch_070,Team 03,Low-Cost Volume,premium_quality,Premium quality,5,2,56.7,4374.26,40401.29,36027.03,308,0.7647,0.2635,17047.93,0.0,17047.93,False,24.58,66,28,89
70,7,4,4,1,batch_070,Team 02,Engineering Challenger,aggressive_growth,Aggressive growth,6,6,35.3,-1001.55,36999.36,38000.91,234,0.6438,0.1131,50871.33,40000.0,10871.330000000002,True,26.74,79,50,0
70,7,4,4,1,batch_070,Team 04,Community / Club,low_cost_volume,Low-cost volume,7,7,22.0,-1246.22,34675.52,35921.74,313,0.7169,0.3083,2253.78,17584.42,-15330.639999999998,True,0.0,51,71,0
71,10,4,1,0,batch_071,Team 09,Low-Cost Volume,innovation_leap,Innovation leap,1,4,52.0,5274.98,34641.39,29366.41,181,0.9713,0.8514,12274.98,31832.26,-19557.28,True,42.48,0,4,277
71,10,4,1,0,batch_071,Team 10,Community / Club,cash_conservative,Cash conservative,2,2,75.6,4753.87,20732.52,15978.65,159,0.7899,0.3242,41654.51,0.0,41654.51,False,36.47,29,12,41
71,10,4,1,0,batch_071,Team 03,Engineering Challenger,innovation_leap,Innovation leap,3,5,49.8,4697.53,25138.05,20440.52,144,0.6442,0.5071,55311.94,28000.0,27311.940000000002,True,62.69,60,18,98
71,10,4,1,0,batch_071,Team 06,Premium Quality,premium_quality,Premium quality,4,1,82.2,2706.84,28596.24,25889.4,150,0.9936,0.1924,39597.73,0.0,39597.73,False,84.63,0,0,130
71,10,4,1,0,batch_071,Team 08,Engineering Challenger,balanced_sop,Balanced S&OP,5,3,58.7,612.82,25860.0,25247.18,155,0.9911,0.3211,38793.53,4000.0,34793.53,True,69.7,0,0,83
71,10,4,1,0,batch_071,Team 01,Premium Quality,low_cost_volume,Low-cost volume,6,6,40.9,-1881.13,29698.24,31579.37,191,0.9939,0.8896,13909.85,14000.0,-90.14999999999964,True,38.09,0,0,49
71,10,4,1,0,batch_071,Team 04,Low-Cost Volume,cash_conservative,Cash conservative,7,7,40.0,-4194.49,17541.96,21736.45,166,0.8859,0.7179,18088.01,0.0,18088.01,False,29.82,4,17,246
71,10,4,1,0,batch_071,Team 02,Sponsorship Growth,balanced_sop,Balanced S&OP,8,8,34.2,-6155.56,30750.0,36905.56,211,0.9918,0.5385,15852.99,4000.0,11852.99,True,52.5,0,0,164
71,10,4,1,0,batch_071,Team 07,Sponsorship Growth,low_cost_volume,Low-cost volume,9,9,14.2,-11476.51,33556.16,45032.67,261,0.9928,1.3071,0.0,27607.35,-27607.35,True,0.0,0,0,106
71,10,4,1,0,batch_071,Team 05,Community / Club,aggressive_growth,Aggressive growth,10,10,0.0,-16279.31,24122.88,40402.19,192,0.755,0.9705,9815.91,40000.0,-30184.09,True,33.35,0,61,225
