round_number,team_name,product_id,product_name,slot_name,target_segment,lifecycle_stage,age_in_rounds,tech_generation,cannibalization_group,selling_price_per_unit,forecast_units,planned_production_units,actual_production_units,defect_rate,good_units_produced,demand_allocated,actual_demand_units,sales_units,lost_sales_units,ending_inventory,fill_rate,forecast_error_units,absolute_error_units,forecast_bias_pct,mape_or_wape_value,revenue,production_cost,holding_cost,warranty_cost,allocated_procurement_cost,allocated_backlog_cost,allocated_expansion_cost,contribution_margin_per_unit,profit_contribution,beginning_inventory,backlog_units_start,backlog_units_end,tech_gap_to_market,tech_attractiveness_adjustment,cannibalization_in_units,cannibalization_out_units,launched_this_round,launch_event,retired_this_round,retirement_liquidation_revenue,notes,run_id,team_count,market_scenario,market_label
1,Team 06,team_06_A,Elite Spin Pro,A,premium,launch,1,3,tour,186.24,132,112,112,0.011,110,76.06,76.06,76,0,34,0.9992,-55.94,55.94,-0.4238,0.7355,14154.24,6547.52,226.78,37.6,5546.61,0.0,1059.25,89.71,-1135.84,0,0,0,1,1.054,0.0,0.0,False,,False,0.0,,40,9,batch_040,Batch market 040
1,Team 06,team_06_B,Control Tour,B,mid,growth,2,2,tour,149.76,146,124,124,0.0079,123,86.43,86.43,86,0,37,0.995,-59.57,59.57,-0.408,0.6892,12879.36,6996.08,247.22,30.53,6140.88,0.0,1172.75,55.27,-3835.78,0,0,0,0,1.0,0.0,0.0,False,,False,0.0,,40,9,batch_040,Batch market 040
1,Team 06,team_06_C,Club Prestige,C,mid,maturity,4,1,club,132.48,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.34,0.0,0,0,0,-1,0.863,0.0,0.0,False,,False,0.0,,40,9,batch_040,Batch market 040
1,Team 07,team_07_A,Momentum Edge,A,mid,launch,1,2,power,157.68,108,110,110,0.0207,107,77.25,77.25,77,0,30,0.9967,-30.75,30.75,-0.2847,0.398,12141.36,5525.3,203.6,71.67,4444.0,0.0,438.48,67.05,487.23,0,0,0,0,1.0,0.0,0.0,False,,False,0.0,,40,9,batch_040,Batch market 040
1,Team 07,team_07_B,Rise Power,B,premium,growth,2,3,power,192.24,76,78,78,0.0217,76,80.93,80.93,76,0,0,0.9391,4.93,4.93,0.0648,0.0609,14610.24,4013.88,16.73,74.31,3151.2,40.0,310.92,100.38,5985.92,0,0,4,1,1.054,0.0,0.0,False,,False,0.0,Carried 4 backlog units.,40,9,batch_040,Batch market 040
1,Team 07,team_07_C,Court Wave,C,beginner,growth,3,1,entry,112.32,99,101,101,0.0201,98,80.48,80.48,80,0,18,0.9941,-18.52,18.52,-0.1871,0.2302,8985.6,4988.39,129.67,72.32,4080.4,0.0,402.6,22.53,-1699.42,0,0,0,-1,0.965,0.0,0.0,False,,False,0.0,,40,9,batch_040,Batch market 040
1,Team 08,team_08_A,Vector X,A,premium,growth,2,3,engineered,161.92,119,110,110,0.0123,108,82.46,82.46,82,0,26,0.9944,-36.54,36.54,-0.3071,0.4431,13277.44,5936.7,197.48,45.29,4500.92,0.0,843.93,75.0,1018.95,0,0,0,1,1.054,0.0,0.0,False,,False,0.0,,40,9,batch_040,Batch market 040
1,Team 08,team_08_B,Axis Control,B,mid,launch,1,2,engineered,131.12,145,134,134,0.0188,131,86.01,86.01,86,0,45,0.9998,-58.99,58.99,-0.4068,0.6858,11276.32,6914.4,320.52,72.8,5482.93,0.0,1028.07,46.57,-3308.23,0,0,0,0,1.0,0.0,0.0,False,,False,0.0,,40,9,batch_040,Batch market 040
1,Team 08,team_08_C,Baseline Drive,C,beginner,maturity,5,1,entry,98.56,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.67,0.0,0,0,0,-1,0.965,0.0,0.0,False,,False,0.0,,40,9,batch_040,Batch market 040
1,Team 09,team_09_A,Starter Pop,A,beginner,growth,2,1,entry,89.0,160,160,160,0.055,151,76.64,76.64,76,0,75,0.9917,-83.36,83.36,-0.521,1.0878,6764.0,5875.2,470.25,188.12,4727.05,0.0,495.8,24.95,-5935.95,0,0,0,-1,0.965,7.47,0.0,False,,False,0.0,,40,9,batch_040,Batch market 040
1,Team 09,team_09_B,Club Value,B,beginner,maturity,4,1,entry,98.0,140,140,140,0.0509,132,50.47,50.47,50,0,82,0.9908,-89.53,89.53,-0.6395,1.7741,4900.0,5203.8,509.72,114.51,4136.17,0.0,433.82,33.5,-6119.34,0,0,0,-1,0.965,0.0,9.28,False,,False,0.0,,40,9,batch_040,Batch market 040
1,Team 09,team_09_C,Flex Edge,C,mid,launch,1,2,hybrid,122.0,95,95,95,0.0574,89,75.96,75.96,75,0,14,0.9874,-19.04,19.04,-0.2005,0.2507,9150.0,3670.8,96.03,193.71,2806.69,0.0,294.38,56.03,1153.24,0,0,0,0,1.0,1.81,0.0,False,,False,0.0,,40,9,batch_040,Batch market 040
2,Team 01,team_01_A,Elite Spin Pro,A,premium,growth,2,3,tour,209.52,85,87,87,0.005,86,90.74,90.74,90,0,7,0.9918,5.74,5.74,0.0676,0.0633,18856.8,5034.69,113.87,20.25,3884.55,0.0,442.57,107.0,7844.27,11,0,0,1,1.054,0.0,0.0,False,,False,0.0,,40,9,batch_040,Batch market 040
2,Team 01,team_01_B,Control Tour,B,mid,growth,3,2,tour,168.48,95,97,97,0.005,96,88.76,88.76,88,0,25,0.9915,-6.24,6.24,-0.0657,0.0703,14826.24,5448.49,230.13,19.8,4331.05,0.0,493.43,67.66,2819.94,17,0,0,0,1.0,0.0,0.0,False,,False,0.0,,40,9,batch_040,Batch market 040
2,Team 01,team_01_C,Club Prestige,C,mid,maturity,4,1,club,149.04,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.78,0.0,0,0,0,-1,0.86,0.0,0.0,False,,False,0.0,,40,9,batch_040,Batch market 040
2,Team 02,team_02_A,Momentum Edge,A,mid,growth,2,2,power,128.48,158,146,0,0.0392,0,98.94,98.94,33,34,0,0.3335,-59.06,59.06,-0.3738,0.5969,4239.84,0.0,0.0,58.2,0.0,310.0,0.0,84.67,3263.65,33,0,31,0,1.0,2.36,0.0,False,,False,0.0,Production capped from 146 to 0 by shared capacity or materials. Lost 34 sales units. Carried 31 backlog units.,40,9,batch_040,Batch market 040
2,Team 02,team_02_B,Rise Power,B,premium,growth,3,3,power,156.64,112,104,0,0.0428,0,82.07,82.07,2,42,0,0.0244,-29.93,29.93,-0.2672,0.3647,313.28,0.0,0.0,3.86,0.0,380.0,0.0,112.83,-574.9,2,0,38,1,1.054,2.69,0.0,False,,False,0.0,Production capped from 104 to 0 by shared capacity or materials. Lost 42 sales units. Carried 38 backlog units.,40,9,batch_040,Batch market 040
2,Team 02,team_02_C,Court Wave,C,beginner,maturity,4,1,entry,91.52,145,134,0,0.0441,0,63.09,63.09,34,15,0,0.5389,-81.91,81.91,-0.5649,1.2983,3111.68,0.0,0.0,67.48,0.0,140.0,0.0,47.71,2516.51,34,0,14,-1,0.965,0.0,5.06,False,,False,0.0,Production capped from 134 to 0 by shared capacity or materials. Lost 15 sales units. Carried 14 backlog units.,40,9,batch_040,Batch market 040
2,Team 03,team_03_A,Vector X,A,premium,growth,3,3,engineered,184.0,90,90,40,0.005,39,91.63,91.63,46,28,0,0.502,1.63,1.63,0.0181,0.0178,8464.0,2338.0,0.0,10.35,3614.4,170.0,384.0,87.9,734.86,7,0,17,1,1.054,0.0,0.0,False,,False,0.0,Production capped from 90 to 40 by shared capacity or materials. Lost 28 sales units. Carried 17 backlog units.,40,9,batch_040,Batch market 040
2,Team 03,team_03_B,Axis Control,B,mid,growth,2,2,engineered,149.0,110,110,50,0.005,49,97.31,97.31,78,12,0,0.8016,-12.69,12.69,-0.1154,0.1304,11622.0,2780.5,0.0,17.55,4518.0,70.0,480.0,55.74,2468.34,29,0,7,0,1.0,0.0,0.0,False,,False,0.0,Production capped from 110 to 50 by shared capacity or materials. Lost 12 sales units. Carried 7 backlog units.,40,9,batch_040,Batch market 040
2,Team 03,team_03_C,Baseline Drive,C,beginner,maturity,5,1,entry,112.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.04,0.0,0,0,0,-1,0.965,0.0,0.0,False,,False,0.0,,40,9,batch_040,Batch market 040
2,Team 04,team_04_A,Starter Pop,A,beginner,growth,3,1,entry,93.45,144,141,141,0.0484,134,86.31,86.31,86,0,104,0.9964,-57.69,57.69,-0.4006,0.6685,8036.7,5381.97,668.57,187.22,3989.83,0.0,379.24,25.53,-5828.31,56,0,0,-1,0.965,8.43,0.0,False,,False,0.0,,40,9,batch_040,Batch market 040
2,Team 04,team_04_B,Club Value,B,beginner,maturity,5,1,entry,102.9,125,123,123,0.0445,117,56.93,56.93,56,0,127,0.9836,-68.07,68.07,-0.5445,1.1955,5762.4,4751.49,800.88,112.09,3480.49,0.0,330.83,34.52,-5862.7,66,0,0,-1,0.965,0.0,10.47,False,,False,0.0,,40,9,batch_040,Batch market 040
2,Team 04,team_04_C,Flex Edge,C,mid,growth,2,2,hybrid,128.1,86,84,84,0.0475,80,95.16,95.16,80,0,0,0.8319,9.16,9.16,0.1065,0.0963,10248.0,3365.04,26.55,170.83,2376.92,160.0,225.93,58.29,330.23,0,1,16,0,1.0,2.05,0.0,False,,False,0.0,Carried 16 backlog units.,40,9,batch_040,Batch market 040
2,Team 05,team_05_A,Club Control,A,mid,maturity,4,2,club,134.64,83,90,30,0.0221,29,82.11,82.11,29,52,0,0.3407,-0.89,0.89,-0.0108,0.0109,3904.56,1247.4,0.0,28.8,2260.26,40.0,0.0,62.35,90.11,0,3,4,0,1.0,3.72,11.73,False,,False,0.0,Production capped from 90 to 30 by shared capacity or materials. Lost 52 sales units. Carried 4 backlog units.,40,9,batch_040,Batch market 040
2,Team 05,team_05_B,Court Starter,B,beginner,maturity,5,1,club,104.04,72,78,26,0.0268,25,62.96,62.96,45,16,0,0.7147,-9.04,9.04,-0.1255,0.1435,4681.8,1065.48,0.0,54.24,1958.89,10.0,0.0,32.35,1410.69,20,0,1,-1,0.965,0.0,9.6,False,,False,0.0,Production capped from 78 to 26 by shared capacity or materials. Lost 16 sales units. Carried 1 backlog units.,40,9,batch_040,Batch market 040
2,Team 05,team_05_C,Club Spin,C,mid,growth,2,2,club,148.92,52,57,19,0.0201,18,113.68,113.68,18,97,0,0.1467,61.68,61.68,1.1862,0.5426,2680.56,819.47,0.0,16.32,1431.5,70.0,0.0,75.08,13.76,0,9,7,0,1.0,17.61,0.0,False,,False,0.0,Production capped from 57 to 19 by shared capacity or materials. Lost 97 sales units. Carried 7 backlog units.,40,9,batch_040,Batch market 040
2,Team 06,team_06_A,Elite Spin Pro,A,premium,growth,2,3,tour,186.24,132,112,11,0.007,10,91.35,91.35,44,22,0,0.4817,-40.65,40.65,-0.3079,0.445,8194.56,775.61,0.0,13.85,5487.62,250.0,1023.0,76.73,-1306.18,34,0,25,1,1.054,0.0,0.0,False,,False,0.0,Production capped from 112 to 11 by shared capacity or materials. Lost 22 sales units. Carried 25 backlog units.,40,9,batch_040,Batch market 040
2,Team 06,team_06_B,Control Tour,B,mid,growth,3,2,tour,149.76,146,124,13,0.0079,12,95.97,95.97,49,21,0,0.5106,-50.03,50.03,-0.3426,0.5213,7338.24,897.13,0.0,17.4,6485.38,250.0,1209.0,41.75,-3570.01,37,0,25,0,1.0,0.0,0.0,False,,False,0.0,Production capped from 124 to 13 by shared capacity or materials. Lost 21 sales units. Carried 25 backlog units.,40,9,batch_040,Batch market 040
2,Team 06,team_06_C,Club Prestige,C,mid,maturity,4,1,club,132.48,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.22,0.0,0,0,0,-1,0.86,0.0,0.0,False,,False,0.0,,40,9,batch_040,Batch market 040
2,Team 07,team_07_A,Momentum Edge,A,mid,growth,2,2,power,157.68,108,110,110,0.0167,108,95.75,95.75,95,0,43,0.9921,-12.25,12.25,-0.1134,0.1279,14979.6,5645.2,281.6,71.33,4552.9,0.0,438.48,64.97,2884.78,30,0,0,0,1.0,2.68,0.0,False,,False,0.0,,40,9,batch_040,Batch market 040
2,Team 07,team_07_B,Rise Power,B,premium,growth,3,3,power,192.24,76,78,78,0.0217,76,92.67,92.67,76,0,0,0.7862,16.67,16.67,0.2193,0.1799,14610.24,4099.68,16.73,74.31,3228.42,200.0,310.92,98.29,5610.5,0,4,20,1,1.054,3.05,0.0,False,,False,0.0,Carried 20 backlog units.,40,9,batch_040,Batch market 040
2,Team 07,team_07_C,Court Wave,C,beginner,maturity,4,1,entry,112.32,99,101,101,0.0181,99,71.47,71.47,71,0,46,0.9934,-27.53,27.53,-0.2781,0.3852,7974.72,5098.48,297.67,57.8,4180.39,0.0,402.6,20.45,-2887.23,18,0,0,-1,0.965,0.0,5.73,False,,False,0.0,,40,9,batch_040,Batch market 040
2,Team 08,team_08_A,Vector X,A,premium,growth,3,3,engineered,161.92,119,110,21,0.0123,20,91.49,91.49,46,15,0,0.5028,-27.51,27.51,-0.2312,0.3007,7448.32,1383.69,0.0,25.41,4669.89,300.0,854.61,62.27,-490.76,26,0,30,1,1.054,0.0,0.0,False,,False,0.0,Production capped from 110 to 21 by shared capacity or materials. Lost 15 sales units. Carried 30 backlog units.,40,9,batch_040,Batch market 040
2,Team 08,team_08_B,Axis Control,B,mid,growth,2,2,engineered,131.12,145,134,25,0.0148,24,103.04,103.04,69,11,0,0.6697,-41.96,41.96,-0.2894,0.4073,9047.28,1609.75,0.0,45.99,5559.39,230.0,1017.39,32.97,-209.76,45,0,23,0,1.0,0.0,0.0,False,,False,0.0,Production capped from 134 to 25 by shared capacity or materials. Lost 11 sales units. Carried 23 backlog units.,40,9,batch_040,Batch market 040
2,Team 08,team_08_C,Baseline Drive,C,beginner,maturity,5,1,entry,98.56,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.6,0.0,0,0,0,-1,0.965,0.0,0.0,False,,False,0.0,,40,9,batch_040,Batch market 040
2,Team 09,team_09_A,Starter Pop,A,beginner,growth,3,1,entry,89.0,160,160,10,0.055,9,84.31,84.31,84,0,0,0.9963,-75.69,75.69,-0.473,0.8977,7476.0,474.3,0.0,207.92,4782.4,0.0,489.6,13.57,591.41,75,0,0,-1,0.965,8.22,0.0,False,,False,0.0,Production capped from 160 to 10 by shared capacity or materials.,40,9,batch_040,Batch market 040
2,Team 09,team_09_B,Club Value,B,beginner,maturity,5,1,entry,98.0,140,140,9,0.0509,8,55.52,55.52,55,0,35,0.9907,-84.48,84.48,-0.6035,1.5218,5390.0,428.67,210.0,125.96,4304.16,0.0,440.64,22.37,-732.02,82,0,0,-1,0.965,0.0,10.21,False,,False,0.0,Production capped from 140 to 9 by shared capacity or materials.,40,9,batch_040,Batch market 040
2,Team 09,team_09_C,Flex Edge,C,mid,growth,2,2,hybrid,122.0,95,95,6,0.0534,5,86.73,86.73,19,20,0,0.2191,-8.27,8.27,-0.087,0.0953,2318.0,288.78,0.0,45.65,2869.44,470.0,293.76,45.87,-2606.67,14,0,47,0,1.0,2.0,0.0,False,,False,0.0,Production capped from 95 to 6 by shared capacity or materials. Lost 20 sales units. Carried 47 backlog units.,40,9,batch_040,Batch market 040
3,Team 01,team_01_A,Elite Spin Pro,A,premium,growth,3,3,tour,209.52,85,87,87,0.005,86,117.23,117.23,93,10,0,0.7933,32.23,32.23,0.3792,0.275,19485.36,5136.48,71.87,20.93,3977.64,140.0,442.57,104.76,7961.57,7,0,14,1,1.054,7.99,0.0,False,,False,0.0,Lost 10 sales units. Carried 14 backlog units.,40,9,batch_040,Batch market 040
3,Team 01,team_01_B,Control Tour,B,mid,maturity,4,2,tour,168.48,95,97,97,0.005,96,85.56,85.56,85,0,36,0.9935,-9.44,9.44,-0.0994,0.1104,14320.8,5561.98,296.13,19.12,4434.84,0.0,493.43,65.42,2249.6,25,0,0,0,1.0,0.0,7.99,False,,False,0.0,,40,9,batch_040,Batch market 040
3,Team 01,team_01_C,Club Prestige,C,mid,maturity,4,1,club,149.04,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.65,0.0,0,0,0,-1,0.857,0.0,0.0,False,,False,0.0,,40,9,batch_040,Batch market 040
3,Team 02,team_02_A,Momentum Edge,A,mid,growth,3,2,power,128.48,158,146,0,0.0392,0,107.62,107.62,0,103,0,0.0,-50.38,50.38,-0.3189,0.4682,0.0,0.0,0.0,0.0,0.0,350.0,0.0,83.63,-1011.58,0,31,35,0,1.0,7.65,0.0,False,,False,0.0,Production capped from 146 to 0 by shared capacity or materials. Lost 103 sales units. Carried 35 backlog units.,40,9,batch_040,Batch market 040
3,Team 02,team_02_B,Rise Power,B,premium,maturity,4,3,power,156.64,112,104,0,0.0408,0,71.58,71.58,0,81,0,0.0,-40.42,40.42,-0.3609,0.5646,0.0,0.0,0.0,0.0,0.0,280.0,0.0,111.79,-720.07,0,38,28,1,1.054,1.63,5.27,False,,False,0.0,Production capped from 104 to 0 by shared capacity or materials. Lost 81 sales units. Carried 28 backlog units.,40,9,batch_040,Batch market 040
3,Team 02,team_02_C,Court Wave,C,beginner,maturity,5,1,entry,91.52,145,134,0,0.0441,0,64.8,64.8,0,58,0,0.0,-80.2,80.2,-0.5531,1.2377,0.0,0.0,0.0,0.0,0.0,200.0,0.0,46.67,-598.35,0,14,20,-1,0.964,0.0,4.02,False,,False,0.0,Production capped from 134 to 0 by shared capacity or materials. Lost 58 sales units. Carried 20 backlog units.,40,9,batch_040,Batch market 040
3,Team 03,team_03_A,Vector X,A,premium,maturity,4,3,engineered,184.0,90,90,90,0.005,89,88.18,88.18,89,5,0,0.8461,-1.82,1.82,-0.0202,0.0206,16376.0,5028.3,14.4,20.02,3747.06,110.0,388.8,89.58,6016.34,0,17,11,1,1.054,0.0,6.64,False,,False,0.0,Lost 5 sales units. Carried 11 backlog units.,40,9,batch_040,Batch market 040
3,Team 03,team_03_B,Axis Control,B,mid,growth,3,2,engineered,149.0,110,110,110,0.005,109,121.56,121.56,109,6,0,0.8478,11.56,11.56,0.1051,0.0951,16241.0,5920.2,17.6,24.53,4579.74,130.0,475.2,56.63,3644.81,0,7,13,0,1.0,6.64,0.0,False,,False,0.0,Lost 6 sales units. Carried 13 backlog units.,40,9,batch_040,Batch market 040
3,Team 03,team_03_C,Baseline Drive,C,beginner,maturity,5,1,entry,112.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.97,0.0,0,0,0,-1,0.964,0.0,0.0,False,,False,0.0,,40,9,batch_040,Batch market 040
3,Team 04,team_04_A,Starter Pop,A,beginner,maturity,4,1,entry,93.45,144,141,141,0.0464,134,84.16,84.16,84,0,154,0.9981,-59.84,59.84,-0.4155,0.711,7849.8,5500.41,954.79,175.31,4085.05,0.0,379.24,23.98,-6034.12,104,0,0,-1,0.964,5.99,3.02,False,,False,0.0,,40,9,batch_040,Batch market 040
3,Team 04,team_04_B,Club Value,B,beginner,maturity,6,1,entry,102.9,125,123,123,0.0445,117,71.35,71.35,71,0,173,0.9951,-53.65,53.65,-0.4292,0.7519,7305.9,4854.81,1064.86,142.11,3563.56,0.0,330.83,32.97,-5014.81,127,0,0,-1,0.964,0.0,8.56,False,,False,0.0,,40,9,batch_040,Batch market 040
3,Team 04,team_04_C,Flex Edge,C,mid,growth,3,2,hybrid,128.1,86,84,84,0.0475,80,116.06,116.06,80,16,0,0.6058,30.06,30.06,0.3496,0.259,10248.0,3437.28,18.34,170.83,2433.65,360.0,225.93,56.72,-244.36,0,16,36,0,1.0,5.59,0.0,False,,False,0.0,Lost 16 sales units. Carried 36 backlog units.,40,9,batch_040,Batch market 040
3,Team 05,team_05_A,Club Control,A,mid,maturity,5,2,club,134.64,83,90,73,0.0221,71,94.72,94.72,71,24,0,0.7192,11.72,11.72,0.1412,0.1237,9559.44,3044.83,0.0,70.51,2295.85,30.0,0.0,61.48,3879.7,0,4,3,0,1.0,4.26,13.53,False,,False,0.0,Production capped from 90 to 73 by shared capacity or materials. Lost 24 sales units. Carried 3 backlog units.,40,9,batch_040,Batch market 040
3,Team 05,team_05_B,Court Starter,B,beginner,maturity,6,1,club,104.04,72,78,64,0.0268,62,72.17,72.17,62,10,0,0.8473,0.17,0.17,0.0024,0.0024,6450.48,2623.36,0.0,74.73,2012.8,10.0,0.0,31.6,1547.82,0,1,1,-1,0.964,0.0,11.0,False,,False,0.0,Production capped from 78 to 64 by shared capacity or materials. Lost 10 sales units. Carried 1 backlog units.,40,9,batch_040,Batch market 040
3,Team 05,team_05_C,Club Spin,C,mid,growth,3,2,club,148.92,52,57,47,0.0201,46,130.91,130.91,46,83,0,0.3336,78.91,78.91,1.5174,0.6028,6850.32,2012.07,0.0,41.7,1478.15,80.0,0.0,74.66,2908.72,0,7,8,0,1.0,20.27,0.0,False,,False,0.0,Production capped from 57 to 47 by shared capacity or materials. Lost 83 sales units. Carried 8 backlog units.,40,9,batch_040,Batch market 040
3,Team 06,team_06_A,Elite Spin Pro,A,premium,growth,3,3,tour,186.24,132,112,112,0.007,111,115.11,115.11,111,0,0,0.7923,-16.89,16.89,-0.128,0.1468,20672.64,6830.88,67.39,34.94,5817.6,290.0,1059.25,85.32,4320.03,0,25,29,1,1.054,8.34,0.0,False,,False,0.0,Carried 29 backlog units.,40,9,batch_040,Batch market 040
3,Team 06,team_06_B,Control Tour,B,mid,maturity,4,2,tour,149.76,146,124,124,0.0059,123,89.3,89.3,114,0,9,0.9974,-56.7,56.7,-0.3884,0.635,17072.64,7306.08,128.61,30.21,6440.91,0.0,1172.75,50.91,246.63,0,25,0,0,1.0,0.0,8.34,False,,False,0.0,,40,9,batch_040,Batch market 040
3,Team 06,team_06_C,Club Prestige,C,mid,maturity,4,1,club,132.48,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.09,0.0,0,0,0,-1,0.857,0.0,0.0,False,,False,0.0,,40,9,batch_040,Batch market 040
3,Team 07,team_07_A,Momentum Edge,A,mid,growth,3,2,power,157.68,108,110,110,0.0167,108,121.06,121.06,121,0,30,0.9995,13.06,13.06,0.1209,0.1078,19079.28,5765.1,203.6,90.85,4660.7,0.0,438.48,62.9,6700.71,43,0,0,0,1.0,9.8,0.0,False,,False,0.0,,40,9,batch_040,Batch market 040
3,Team 07,team_07_B,Rise Power,B,premium,maturity,4,3,power,192.24,76,78,78,0.0197,76,89.83,89.83,76,10,0,0.692,13.83,13.83,0.182,0.154,14610.24,4186.26,16.73,67.47,3304.86,230.0,310.92,96.2,5588.78,0,20,23,1,1.054,2.19,6.6,False,,False,0.0,Lost 10 sales units. Carried 23 backlog units.,40,9,batch_040,Batch market 040
3,Team 07,team_07_C,Court Wave,C,beginner,maturity,5,1,entry,112.32,99,101,101,0.0181,99,86.83,86.83,86,0,59,0.9905,-12.17,12.17,-0.123,0.1402,9659.52,5208.57,375.67,70.01,4279.37,0.0,402.6,18.38,-1551.64,46,0,0,-1,0.964,0.0,5.39,False,,False,0.0,,40,9,batch_040,Batch market 040
3,Team 08,team_08_A,Vector X,A,premium,maturity,4,3,engineered,161.92,119,110,0,0.0103,0,76.17,76.17,0,83,0,0.0,-42.83,42.83,-0.3599,0.5623,0.0,0.0,0.0,0.0,0.0,230.0,0.0,115.89,-827.11,0,30,23,1,1.054,0.0,5.73,False,,False,0.0,Production capped from 110 to 0 by shared capacity or materials. Lost 83 sales units. Carried 23 backlog units.,40,9,batch_040,Batch market 040
3,Team 08,team_08_B,Axis Control,B,mid,growth,3,2,engineered,131.12,145,134,0,0.0148,0,115.18,115.18,0,108,0,0.0,-29.82,29.82,-0.2057,0.2589,0.0,0.0,0.0,0.0,0.0,300.0,0.0,85.09,-1202.89,0,23,30,0,1.0,5.73,0.0,False,,False,0.0,Production capped from 134 to 0 by shared capacity or materials. Lost 108 sales units. Carried 30 backlog units.,40,9,batch_040,Batch market 040
3,Team 08,team_08_C,Baseline Drive,C,beginner,maturity,5,1,entry,98.56,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.53,0.0,0,0,0,-1,0.964,0.0,0.0,False,,False,0.0,,40,9,batch_040,Batch market 040
3,Team 09,team_09_A,Starter Pop,A,beginner,maturity,4,1,entry,89.0,160,160,160,0.053,151,81.08,81.08,81,0,70,0.999,-78.92,78.92,-0.4933,0.9734,7209.0,6144.0,445.92,193.2,4958.82,0.0,495.8,21.93,-5812.5,0,0,0,-1,0.964,5.76,2.91,False,,False,0.0,,40,9,batch_040,Batch market 040
3,Team 09,team_09_B,Club Value,B,beginner,maturity,6,1,entry,98.0,140,140,140,0.0509,132,68.62,68.62,68,0,99,0.991,-71.38,71.38,-0.5099,1.0402,6664.0,5441.8,616.68,155.74,4338.97,0.0,433.82,30.46,-4986.33,35,0,0,-1,0.964,0.0,8.23,False,,False,0.0,,40,9,batch_040,Batch market 040
3,Team 09,team_09_C,Flex Edge,C,mid,growth,3,2,hybrid,122.0,95,95,95,0.0534,89,108.92,108.92,89,19,0,0.5708,13.92,13.92,0.1466,0.1278,10858.0,3836.1,15.39,213.85,2944.3,470.0,294.38,52.95,2031.06,0,47,47,0,1.0,5.38,0.0,False,,False,0.0,Lost 19 sales units. Carried 47 backlog units.,40,9,batch_040,Batch market 040
4,Team 01,team_01_A,Elite Spin Pro,A,premium,maturity,4,3,tour,209.52,85,87,87,0.005,86,121.81,121.81,86,35,0,0.6333,36.81,36.81,0.433,0.3022,18018.72,5238.27,71.87,19.35,4070.73,140.0,442.57,102.52,6368.7,0,14,14,0,1.0,5.26,0.0,False,,False,0.0,Lost 35 sales units. Carried 14 backlog units.,40,9,batch_040,Batch market 040
4,Team 01,team_01_B,Control Tour,B,mid,maturity,5,2,tour,168.48,95,97,97,0.005,96,97.37,97.37,97,0,35,0.9962,2.37,2.37,0.025,0.0244,16342.56,5675.47,290.13,21.82,4538.63,0.0,493.43,63.18,3990.31,36,0,0,-1,0.854,0.0,5.26,False,,False,0.0,,40,9,batch_040,Batch market 040
4,Team 01,team_01_C,Club Prestige,C,mid,maturity,4,1,club,149.04,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.52,0.0,0,0,0,-2,0.72,0.0,0.0,False,,False,0.0,,40,9,batch_040,Batch market 040
4,Team 02,team_02_A,Momentum Edge,A,mid,maturity,4,2,power,128.48,158,146,146,0.0372,140,106.82,106.82,140,0,0,0.9872,-51.18,51.18,-0.324,0.4792,17987.2,7705.88,69.96,234.32,6236.54,10.0,793.88,41.24,2379.63,0,35,1,-1,0.854,5.94,0.0,False,,False,0.0,Carried 1 backlog units.,40,9,batch_040,Batch market 040
4,Team 02,team_02_B,Rise Power,B,premium,maturity,5,3,power,156.64,112,104,104,0.0368,100,95.16,95.16,100,0,0,0.812,-16.84,16.84,-0.1504,0.177,15664.0,5716.88,49.83,165.77,4442.47,230.0,565.5,67.21,3997.35,0,28,23,0,1.0,2.16,4.08,False,,False,0.0,Carried 23 backlog units.,40,9,batch_040,Batch market 040
